,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
0,Maruti Alto,Maruti,LXI ,2020,Manual,"24,682",1st,Petrol,"99,099",878/month,Zero downpayment
1,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,"30,525",1st,Petrol,"79,199",",660/month",Zero downpayment
2,Hyundai Elite i20,Hyundai,STA 1.2 ,2014,Manual,"50,257",1st,Petrol,"78,599",",871/month",Zero downpayment
3,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2018,Manual,"14,586",1st,Petrol,"88,799",",873/month",Zero downpayment
4,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"33,310",1st,Petrol,"84,099",544/month,Zero downpayment
5,Datsun Redi Go,Datsun,1.0 T(O) ,2018,Manual,"19,423",2nd,Petrol,"65,099",897/month,Zero downpayment
6,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"14,970",1st,Petrol,"36,799",716/month,Zero downpayment
7,Maruti Dzire,Maruti,VDI ,2017,Manual,"64,299",1st,Diesel,"75,699",",806/month",Zero downpayment
8,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2021,Manual,"5,656",1st,Petrol,"21,199",",267/month",Zero downpayment
9,Hyundai Elite i20,Hyundai,SPORTZ 1.4 ,2016,Manual,"74,251",2nd,Diesel,"36,299",",930/month",Zero downpayment
10,Tata Harrier,Tata,XZ 2.0L Kryotec ,2019,Manual,"34,644",1st,Diesel,",49,099",",234/month",Zero downpayment
11,Maruti Baleno,Maruti,DELTA DDIS 190 ,2017,Manual,"83,204",1st,Diesel,"32,299",",841/month",Zero downpayment
12,Maruti Dzire,Maruti,VDI ,2017,Manual,"50,279",1st,Diesel,"28,099",",972/month",Zero downpayment
13,Maruti S Cross,Maruti,ZETA 1.3 ,2016,Manual,"82,056",2nd,Diesel,"95,399",",244/month",Zero downpayment
14,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2015,Manual,"76,209",1st,Petrol,"42,699",",072/month",Zero downpayment
15,Hyundai Elite i20,Hyundai,STA 1.2 DUAL TONE ,2017,Manual,"28,959",2nd,Petrol,"53,099",",528/month",Zero downpayment
16,Hyundai Creta,Hyundai,1.6 EX CRDI ,2020,Manual,"26,284",1st,Diesel,",30,499",",372/month",Zero downpayment
17,Audi A3,Audi,35TDI PREMIUM ,2018,Automatic,"39,254",2nd,Diesel,",68,199",",781/month",Zero downpayment
18,Maruti Dzire,Maruti,ZDI Plus ,2017,Manual,"41,159",1st,Diesel,"04,499",",671/month",Zero downpayment
19,Hyundai Creta,Hyundai,SX MT ,2021,Manual,"3,203",1st,Diesel,",95,599",",167/month",Zero downpayment
20,Jeep Compass,Jeep,2.0 LIMITED 4*2 ,2017,Manual,"1,48,933",1st,Diesel,",95,499",",369/month",Zero downpayment
21,Hyundai Verna,Hyundai,1.6 SX VTVT ,2019,Manual,"33,957",2nd,Petrol,"15,699",",369/month",Zero downpayment
22,Maruti Vitara Brezza,Maruti,VDI ,2016,Manual,"1,08,852",1st,Diesel,"14,199",",663/month",Zero downpayment
23,Maruti Ciaz,Maruti,LPHA 1.4 VVT AMT ,2018,Automatic,"13,881",1st,Petrol,"89,899",",795/month",Zero downpayment
24,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2017,Manual,"26,831",2nd,Diesel,"35,399",",807/month",Zero downpayment
25,Hyundai Elite i20,Hyundai,STA 1.2 (O) ,2017,Manual,"45,441",1st,Petrol,"81,699",",164/month",Zero downpayment
26,Jeep Compass,Jeep,2.0 LIMITED ,2018,Manual,"73,980",1st,Diesel,",23,499",",441/month",Zero downpayment
27,Jeep Compass,Jeep,2.0 LIMITED ,2018,Manual,"36,813",1st,Diesel,",63,999",",341/month",Zero downpayment
28,KIA SELTOS,KIA,HTK 1.5 PETROL ,2019,Manual,"19,485",1st,Petrol,",07,499",",636/month",Zero downpayment
29,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2016,Manual,"56,311",1st,Petrol,"88,499",",091/month",Zero downpayment
30,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2016,Manual,"1,49,993",1st,Diesel,"36,599",",385/month",Zero downpayment
31,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2016,Manual,"49,358",1st,Diesel,"38,199",",421/month",Zero downpayment
32,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,"83,904",1st,Diesel,"68,199",",864/month",Zero downpayment
33,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2016,Manual,"44,913",1st,Diesel,"82,799",",413/month",Zero downpayment
34,Jeep Compass,Jeep,2.0 LIMITED ,2017,Manual,"99,803",2nd,Diesel,",37,199",",072/month",Zero downpayment
35,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,"15,950",1st,Petrol,"40,399",",694/month",Zero downpayment
36,Honda Amaze,Honda,1.2 SMT I VTEC ,2018,Manual,"33,276",2nd,Petrol,"04,299",",442/month",Zero downpayment
37,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"41,631",2nd,Petrol,"43,999",",101/month",Zero downpayment
38,Hyundai Eon,Hyundai,ERA PLUS ,2016,Manual,"79,123",2nd,Petrol,"88,999",429/month,Zero downpayment
39,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"16,721",2nd,Petrol,",40,399",",143/month",Zero downpayment
40,Maruti New  Wagon-R,Maruti,ZXI 1.2 ,2019,Manual,"26,254",1st,Petrol,"42,599",",070/month",Zero downpayment
41,Maruti Vitara Brezza,Maruti,VDI ,2017,Manual,"79,483",2nd,Diesel,"15,699",",696/month",Zero downpayment
42,Honda WR-V,Honda,1.5 i-DTEC S MT ,2017,Manual,"43,136",2nd,Diesel,"29,599",",005/month",Zero downpayment
43,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,"1,12,490",1st,Diesel,"38,999",",214/month",Zero downpayment
44,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"16,624",1st,Petrol,"27,299",",954/month",Zero downpayment
45,Toyota Fortuner,Toyota,3.0 MT 4X4 ,2012,Manual,"1,84,782",3rd,Diesel,",82,299",",075/month",Zero downpayment
46,Maruti Swift,Maruti,VXI ,2016,Manual,"44,689",1st,Petrol,"70,099",",457/month",Zero downpayment
47,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2019,Manual,"26,463",1st,Diesel,"74,399",",451/month",Zero downpayment
48,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2018,Manual,"11,371",1st,Petrol,"12,799",",856/month",Zero downpayment
49,Maruti S Cross,Maruti,ZETA 1.3 SHVS ,2018,Manual,"19,899",1st,Diesel,"27,799",",638/month",Zero downpayment
50,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"61,989",2nd,Petrol,"47,299",",174/month",Zero downpayment
51,Maruti Dzire,Maruti,VXI ,2019,Manual,"8,558",1st,Petrol,"11,499",",827/month",Zero downpayment
52,Maruti Vitara Brezza,Maruti,VDI OPT ,2017,Manual,"94,193",1st,Diesel,"66,099",",817/month",Zero downpayment
53,Maruti Dzire,Maruti,VXI ,2019,Manual,"6,078",1st,Petrol,"11,499",",827/month",Zero downpayment
54,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2020,Manual,"4,560",1st,Petrol,"50,699",",474/month",Zero downpayment
55,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2017,Manual,"81,990",1st,Petrol,"03,399",",647/month",Zero downpayment
56,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,"97,193",1st,Diesel,"68,899",",879/month",Zero downpayment
57,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"33,164",1st,Petrol,"99,899",",344/month",Zero downpayment
58,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"24,132",1st,Petrol,"09,099",",549/month",Zero downpayment
59,Hyundai Verna,Hyundai,1.6 CRDI SX ,2018,Manual,"94,593",1st,Diesel,"92,099",",620/month",Zero downpayment
60,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2019,Manual,"24,011",1st,Diesel,"53,599",",212/month",Zero downpayment
61,Maruti Swift,Maruti,VXI ,2016,Manual,"72,625",1st,Petrol,"85,999",",811/month",Zero downpayment
62,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2019,Manual,"18,200",1st,Diesel,"53,599",",212/month",Zero downpayment
63,Maruti Baleno,Maruti,DELTA DDIS 190 ,2017,Manual,"60,422",1st,Diesel,"45,299",",130/month",Zero downpayment
64,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2020,Manual,"8,979",1st,Diesel,"72,899",",642/month",Zero downpayment
65,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"21,775",1st,Petrol,"90,899",",369/month",Zero downpayment
66,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2019,Manual,"49,525",1st,Diesel,"16,499",",163/month",Zero downpayment
67,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"16,121",1st,Petrol,"59,099",",661/month",Zero downpayment
68,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2020,Manual,"6,109",1st,Petrol,"57,599",",628/month",Zero downpayment
69,Hyundai Verna,Hyundai,1.6 CRDI SX + AT ,2019,Automatic,"40,175",2nd,Diesel,",14,399",",789/month",Zero downpayment
70,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,"9,730",1st,Petrol,"29,399",",450/month",Zero downpayment
71,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2020,Manual,"3,384",1st,Petrol,"20,499",",027/month",Zero downpayment
72,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"19,448",1st,Petrol,"89,599",",340/month",Zero downpayment
73,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"50,896",2nd,Petrol,"57,799",",408/month",Zero downpayment
74,Maruti Baleno,Maruti,DELTA DDIS 190 ,2017,Manual,"52,786",1st,Diesel,"76,099",",815/month",Zero downpayment
75,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2020,Manual,"6,138",1st,Petrol,"88,099",",306/month",Zero downpayment
76,Jeep Compass,Jeep,2.0 LIMITED ,2019,Manual,"60,802",1st,Diesel,",00,499",",378/month",Zero downpayment
77,Honda City,Honda,ZX MT PETROL ,2020,,"23,138",1st,Petrol,",93,599",",000/month",Zero downpayment
78,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"8,931",1st,Petrol,"03,399",",647/month",Zero downpayment
79,Maruti Swift,Maruti,VDI ABS ,2017,Manual,"77,598",2nd,Diesel,"00,999",",144/month",Zero downpayment
80,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2015,Manual,"38,199",1st,Petrol,"71,599",266/month,Zero downpayment
81,Maruti IGNIS,Maruti,SIGMA 1.2 K12 ,2017,Manual,"16,923",1st,Petrol,"36,599",712/month,Zero downpayment
82,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2019,Manual,"36,630",2nd,Petrol,"06,099",",156/month",Zero downpayment
83,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"52,394",2nd,Petrol,"10,499",",580/month",Zero downpayment
84,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2015,Manual,"41,080",1st,Petrol,"71,599",266/month,Zero downpayment
85,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"19,272",1st,Petrol,"60,399",",690/month",Zero downpayment
86,Mahindra XUV500,Mahindra,W9 ,2018,Manual,"1,14,898",1st,Diesel,",35,099",",250/month",Zero downpayment
87,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,"3,865",1st,Petrol,",55,699",",830/month",Zero downpayment
88,Hyundai VENUE,Hyundai,SX 1.0 GDI IMT ,2020,Manual,"8,933",1st,Petrol,",49,499",",346/month",Zero downpayment
89,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2020,Automatic,"23,511",1st,Petrol,",67,499",",746/month",Zero downpayment
90,Maruti Swift,Maruti,VXI ,2017,Manual,"50,292",2nd,Petrol,"52,899",",299/month",Zero downpayment
91,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"23,884",1st,Petrol,"04,199",",665/month",Zero downpayment
92,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,"5,231",1st,Petrol,"24,899",",349/month",Zero downpayment
93,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"23,050",1st,Petrol,"63,099",",750/month",Zero downpayment
94,Hyundai VENUE,Hyundai,1.0L Turbo GDI SX(O) MT ,2019,Manual,"14,673",2nd,Petrol,",12,399",",520/month",Zero downpayment
95,Hyundai VENUE,Hyundai,SX(O) CRDi ,2019,Manual,"32,620",1st,Diesel,"82,499",",855/month",Zero downpayment
96,Maruti Baleno,Maruti,DELTA DDIS 190 ,2017,Manual,"83,045",1st,Diesel,"87,099",",060/month",Zero downpayment
97,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2020,Manual,"32,683",1st,Diesel,"54,199",",226/month",Zero downpayment
98,Maruti Vitara Brezza,Maruti,VDI OPT ,2018,Manual,"38,375",1st,Diesel,"60,899",",926/month",Zero downpayment
99,Mahindra XUV500,Mahindra,W11 AT ,2019,Automatic,"84,003",1st,Diesel,",43,699",",114/month",Zero downpayment
100,Maruti Vitara Brezza,Maruti,VDI ,2018,Manual,"52,597",1st,Diesel,"57,999",",861/month",Zero downpayment
101,Maruti Vitara Brezza,Maruti,VDI ,2018,Manual,"72,977",1st,Diesel,"84,699",",231/month",Zero downpayment
102,Maruti Vitara Brezza,Maruti,ZDI ,2018,Manual,"52,560",1st,Diesel,"79,299",",335/month",Zero downpayment
103,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"20,977",1st,Petrol,"75,999",",588/month",Zero downpayment
104,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"26,164",1st,Petrol,"64,099",",324/month",Zero downpayment
105,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"19,446",1st,Petrol,"75,999",",588/month",Zero downpayment
106,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"28,830",1st,Petrol,"16,299",",485/month",Zero downpayment
107,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2018,Manual,"54,605",1st,Diesel,"85,299",",469/month",Zero downpayment
108,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"26,716",1st,Petrol,"75,999",",588/month",Zero downpayment
109,Honda Jazz,Honda,1.2 V AT ,2017,Automatic,"45,596",1st,Petrol,"76,699",",053/month",Zero downpayment
110,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"19,142",1st,Diesel,"11,499",",051/month",Zero downpayment
111,Maruti Vitara Brezza,Maruti,ZDI ,2018,Manual,"53,464",2nd,Diesel,"60,699",",921/month",Zero downpayment
112,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"66,690",1st,Petrol,"46,199",",374/month",Zero downpayment
113,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"25,549",1st,Petrol,"75,999",",588/month",Zero downpayment
114,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2018,Manual,"56,012",1st,Petrol,"88,799",",873/month",Zero downpayment
115,Hyundai Grand i10,Hyundai,Sportz(O) 1.2 MT ,2017,Manual,"18,026",1st,Petrol,"24,999",",678/month",Zero downpayment
116,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2018,Manual,"46,493",1st,Petrol,"88,799",",873/month",Zero downpayment
117,Honda Brio,Honda,1.2 S MT I VTEC ,2015,Manual,"75,168",1st,Petrol,"61,899",050/month,Zero downpayment
118,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2017,Manual,"12,719",1st,Petrol,"55,899",",366/month",Zero downpayment
119,Maruti Alto,Maruti,LXI ,2020,Manual,"31,863",1st,Petrol,"95,599",800/month,Zero downpayment
120,Maruti Alto,Maruti,LXI ,2020,Manual,"19,899",1st,Petrol,"04,399",996/month,Zero downpayment
121,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"64,449",1st,Petrol,"75,999",",588/month",Zero downpayment
122,Maruti Alto,Maruti,LXI ,2019,Manual,"17,432",1st,Petrol,"44,999",674/month,Zero downpayment
123,Maruti Alto,Maruti,LXI ,2019,Manual,"18,223",1st,Petrol,"44,999",674/month,Zero downpayment
124,Maruti Alto,Maruti,LXI ,2019,Manual,"31,429",1st,Petrol,"44,999",674/month,Zero downpayment
125,Maruti Alto,Maruti,LXI ,2019,Manual,"8,082",1st,Petrol,"44,999",674/month,Zero downpayment
126,Maruti Alto,Maruti,LXI ,2019,Manual,"16,350",1st,Petrol,"44,999",674/month,Zero downpayment
127,Maruti Alto,Maruti,LXI ,2019,Manual,"19,862",1st,Petrol,"44,999",674/month,Zero downpayment
128,Maruti Alto,Maruti,VXI ,2020,Manual,"10,732",1st,Petrol,"79,699",446/month,Zero downpayment
129,Maruti Alto,Maruti,LXI ,2020,Manual,"39,054",1st,Petrol,"79,699",446/month,Zero downpayment
130,Maruti Alto,Maruti,LXI ,2020,Manual,"42,989",1st,Petrol,"74,499",331/month,Zero downpayment
131,Maruti Alto,Maruti,LXI ,2020,Manual,"23,524",1st,Petrol,"75,499",353/month,Zero downpayment
132,Maruti Alto,Maruti,VXI PLUS ,2020,Manual,"5,573",1st,Petrol,"63,499",086/month,Zero downpayment
133,Maruti Alto,Maruti,LXI ,2020,Manual,"20,604",1st,Petrol,"62,499",064/month,Zero downpayment
134,Maruti Alto,Maruti,LXI ,2020,Manual,"38,540",1st,Petrol,"63,599",088/month,Zero downpayment
135,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"59,584",1st,Petrol,"28,499",532/month,Zero downpayment
136,Maruti Alto,Maruti,VXI ,2020,Manual,"4,646",1st,Petrol,"89,099",655/month,Zero downpayment
137,Maruti Alto,Maruti,LXI ,2020,Manual,"11,737",1st,Petrol,"89,699",669/month,Zero downpayment
138,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"98,821",1st,Petrol,"38,699",",983/month",Zero downpayment
139,Maruti Swift,Maruti,VDI OPT ,2017,Manual,"1,46,251",1st,Diesel,"81,599",",713/month",Zero downpayment
140,Maruti S PRESSO,Maruti,VXI PLUS ,2019,Manual,"12,865",1st,Petrol,"49,299",994/month,Zero downpayment
141,Maruti Alto 800,Maruti,VXI ,2018,Manual,"24,853",1st,Petrol,"02,599",731/month,Zero downpayment
142,Maruti Alto,Maruti,VXI ,2020,Manual,"6,371",1st,Petrol,"06,599",045/month,Zero downpayment
143,Maruti Alto,Maruti,LXI ,2020,Manual,"11,958",1st,Petrol,"06,199",036/month,Zero downpayment
144,Maruti Alto,Maruti,LXI ,2019,Manual,"60,793",2nd,Petrol,"44,999",674/month,Zero downpayment
145,Maruti Alto,Maruti,LXI ,2019,Manual,"12,751",2nd,Petrol,"44,999",674/month,Zero downpayment
146,Maruti Alto,Maruti,LXI ,2019,Manual,"14,811",2nd,Petrol,"38,499",530/month,Zero downpayment
147,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2018,Manual,"40,994",1st,Petrol,"68,799",",653/month",Zero downpayment
148,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,"43,777",1st,Petrol,"79,199",",660/month",Zero downpayment
149,Maruti Vitara Brezza,Maruti,VDI ,2018,Manual,"1,04,921",1st,Diesel,"34,699",",343/month",Zero downpayment
150,Honda Brio,Honda,1.2 S MT I VTEC ,2017,Manual,"41,194",1st,Petrol,"39,899",785/month,Zero downpayment
151,Maruti Alto,Maruti,LXI ,2019,Manual,"35,103",1st,Petrol,"44,999",674/month,Zero downpayment
152,Maruti Alto 800,Maruti,VXI ,2017,Manual,"12,654",1st,Petrol,"03,399",749/month,Zero downpayment
153,Maruti Alto,Maruti,LXI ,2020,Manual,"10,790",1st,Petrol,"90,999",698/month,Zero downpayment
154,Maruti Alto,Maruti,LXI ,2019,Manual,"29,891",1st,Petrol,"44,999",674/month,Zero downpayment
155,Maruti Alto,Maruti,LXI ,2020,Manual,"21,351",1st,Petrol,"03,299",971/month,Zero downpayment
156,Hyundai NEW SANTRO,Hyundai,1.1 SPORTS AMT ,2018,Automatic,"14,689",1st,Petrol,"39,799",",008/month",Zero downpayment
157,Maruti Alto 800,Maruti,LXI ,2017,Manual,"46,081",1st,Petrol,"95,899",582/month,Zero downpayment
158,Maruti Alto,Maruti,VXI ,2020,Manual,"4,879",1st,Petrol,"12,299",171/month,Zero downpayment
159,Maruti Alto 800,Maruti,LXI ,2018,Manual,"26,290",1st,Petrol,"89,899",449/month,Zero downpayment
160,Maruti Alto,Maruti,VXI ,2020,Manual,"32,695",1st,Petrol,"18,599",312/month,Zero downpayment
161,Maruti Alto,Maruti,VXI ,2020,Manual,"13,700",1st,Petrol,"28,299",527/month,Zero downpayment
162,Maruti Celerio,Maruti,ZXI ,2018,Manual,"68,004",1st,Petrol,"36,499",710/month,Zero downpayment
163,Maruti Alto,Maruti,LXI ,2020,Manual,"13,013",1st,Petrol,"06,199",036/month,Zero downpayment
164,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2017,Manual,"62,790",1st,Petrol,"43,899",",099/month",Zero downpayment
165,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2019,Manual,"12,754",1st,Petrol,"12,199",",618/month",Zero downpayment
166,Maruti Alto 800,Maruti,LXI ,2017,Manual,"18,379",1st,Petrol,"06,499",818/month,Zero downpayment
167,Maruti Alto 800,Maruti,LXI ,2018,Manual,"55,810",1st,Petrol,"15,199",011/month,Zero downpayment
168,Maruti Celerio,Maruti,ZXI ,2018,Manual,"70,963",2nd,Petrol,"36,499",710/month,Zero downpayment
169,Maruti Alto,Maruti,VXI ,2020,Manual,"4,673",1st,Petrol,"32,999",632/month,Zero downpayment
170,Maruti Alto 800,Maruti,LXI ,2017,Manual,"66,365",1st,Petrol,"08,099",853/month,Zero downpayment
171,Maruti Alto 800,Maruti,LXI ,2018,Manual,"64,103",1st,Petrol,"22,299",169/month,Zero downpayment
172,Maruti Alto K10,Maruti,VXI ,2018,Manual,"18,808",1st,Petrol,"69,999",230/month,Zero downpayment
173,Maruti Alto,Maruti,LXI ,2021,Manual,"21,588",1st,Petrol,"95,799",804/month,Zero downpayment
174,Maruti Alto 800,Maruti,LXI ,2017,Manual,"20,778",1st,Petrol,"15,999",029/month,Zero downpayment
175,Maruti Alto 800,Maruti,LXI ,2018,Manual,"20,086",1st,Petrol,"12,999",962/month,Zero downpayment
176,Maruti Alto 800,Maruti,LXI ,2018,Manual,"1,42,263",1st,Petrol,"12,999",962/month,Zero downpayment
177,Maruti Alto 800,Maruti,LXI ,2018,Manual,"65,915",1st,Petrol,"22,499",174/month,Zero downpayment
178,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,"72,902",1st,Diesel,"22,399",",294/month",Zero downpayment
179,Maruti Alto 800,Maruti,LXI ,2018,Manual,"5,887",2nd,Petrol,"36,699",490/month,Zero downpayment
180,Maruti Alto 800,Maruti,LXI ,2018,Manual,"85,598",1st,Petrol,"21,299",147/month,Zero downpayment
181,Maruti Alto 800,Maruti,LXI ,2017,Manual,"21,323",1st,Petrol,"20,399",127/month,Zero downpayment
182,Maruti Alto 800,Maruti,LXI ,2017,Manual,"46,238",1st,Petrol,"10,399",905/month,Zero downpayment
183,Maruti Alto 800,Maruti,LXI ,2018,Manual,"97,402",1st,Petrol,"14,899",005/month,Zero downpayment
184,Maruti Alto,Maruti,LXI ,2021,Manual,"2,796",1st,Petrol,"00,899",918/month,Zero downpayment
185,Maruti Alto 800,Maruti,LXI ,2018,Manual,"35,656",1st,Petrol,"36,699",490/month,Zero downpayment
186,Hyundai Grand i10,Hyundai,Sportz(O) 1.2 MT ,2017,Manual,"1,00,687",1st,Petrol,"84,599",",780/month",Zero downpayment
187,Maruti Alto 800,Maruti,LXI ,2018,Manual,"60,267",1st,Petrol,"36,699",490/month,Zero downpayment
188,Maruti Alto,Maruti,LXI ,2021,Manual,"21,318",1st,Petrol,"07,999",076/month,Zero downpayment
189,Maruti Alto,Maruti,LXI ,2021,Manual,"4,231",1st,Petrol,"01,299",927/month,Zero downpayment
190,Maruti Alto 800,Maruti,LXI ,2018,Manual,"11,967",2nd,Petrol,"36,699",490/month,Zero downpayment
191,Maruti Alto 800,Maruti,LXI ,2018,Manual,"28,516",1st,Petrol,"36,699",490/month,Zero downpayment
192,Maruti Alto,Maruti,LXI ,2021,Manual,"4,595",1st,Petrol,"96,499",820/month,Zero downpayment
193,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"21,029",1st,Petrol,"25,199",458/month,Zero downpayment
194,Hyundai NEW SANTRO,Hyundai,SPORTZ 1.1 ,2020,Manual,"5,868",1st,Petrol,"58,699",",428/month",Zero downpayment
195,Maruti Alto,Maruti,LXI ,2021,Manual,"7,076",1st,Petrol,"07,299",060/month,Zero downpayment
196,Maruti Alto,Maruti,LXI ,2021,Manual,"2,388",1st,Petrol,"23,999",432/month,Zero downpayment
197,Maruti Baleno,Maruti,DELTA DDIS 190 ,2017,Manual,"1,15,277",1st,Diesel,"86,099",",037/month",Zero downpayment
198,Maruti Alto 800,Maruti,LXI ,2019,Manual,"21,967",2nd,Petrol,"41,999",608/month,Zero downpayment
199,Maruti Alto 800,Maruti,VXI ,2019,Manual,"39,425",1st,Petrol,"25,299",236/month,Zero downpayment
200,Maruti Alto 800,Maruti,LXI ,2019,Manual,"59,241",1st,Petrol,"50,399",794/month,Zero downpayment
201,Maruti Alto 800,Maruti,LXI ,2019,Manual,"37,457",1st,Petrol,"52,899",850/month,Zero downpayment
202,Maruti Alto 800,Maruti,LXI ,2019,Manual,"15,585",1st,Petrol,"52,899",850/month,Zero downpayment
